iter	Logloss
533	0.5885413317
534	0.5885172889
535	0.5884959291
536	0.5884748764
537	0.5884494263
538	0.5884170001
539	0.5883953501
540	0.5883774665
541	0.5883524314
542	0.5883259721
543	0.5883026785
544	0.5882825506
545	0.5882572523
546	0.5882411776
547	0.5882235066
548	0.58820295
549	0.5881698287
550	0.5881499066
551	0.588125614
552	0.5881091951
553	0.588088058
554	0.5880616797
555	0.5880382039
556	0.5880007424
557	0.5879776817
558	0.5879471826
559	0.5879315062
560	0.5879014087
561	0.5878794921
562	0.5878596578
563	0.5878270359
564	0.5877990275
565	0.587777904
566	0.5877394165
567	0.5877139394
568	0.5876973247
569	0.5876761235
570	0.5876492559
571	0.5876285711
572	0.5876106199
573	0.5875770869
574	0.5875589872
575	0.5875372056
576	0.5875048571
577	0.5874849958
578	0.5874644932
579	0.587422695
580	0.5874060263
581	0.5873894116
582	0.5873744641
583	0.5873428345
584	0.5873164056
585	0.5873009722
586	0.5872834361
587	0.5872556741
588	0.5872242943
589	0.5872115979
590	0.5871878824
591	0.5871648385
592	0.5871445756
593	0.5871144714
594	0.5870979445
595	0.5870755418
596	0.5870578438
597	0.5870411515
598	0.5870028497
599	0.5869830255
600	0.5869677574
601	0.5869534512
602	0.5869323107
603	0.5869083624
604	0.5868924632
605	0.5868714375
606	0.5868568647
607	0.5868375028
608	0.5868156537
609	0.5867995452
610	0.5867792114
611	0.5867625833
612	0.5867411627
613	0.5867113792
614	0.5866941671
615	0.5866585348
616	0.5866444716
617	0.58662675
618	0.5866041212
619	0.5865541051
620	0.5865418542
621	0.5865293636
622	0.5865025567
623	0.5864552608
624	0.5864302325
625	0.5864075565
626	0.5863744115
627	0.5863533487
628	0.5863385362
629	0.586320521
630	0.5862995932
631	0.5862779094
632	0.5862608155
633	0.5862460908
634	0.5862307315
635	0.5862146299
636	0.5861997803
637	0.5861835233
638	0.5861689134
639	0.5861500983
640	0.5861338582
641	0.5861129844
642	0.5860988773
643	0.5860772306
644	0.5860646591
645	0.5860469914
646	0.5860249938
647	0.586010124
648	0.5859944475
649	0.5859794663
650	0.585966726
651	0.5859497097
652	0.5859215326
653	0.585906575
654	0.5858838788
655	0.5858678378
656	0.5858518847
657	0.5858278519
658	0.5858079231
659	0.5857943762
660	0.5857797426
661	0.585763344
662	0.5857500434
663	0.5857354672
664	0.5857169727
665	0.5857006517
666	0.5856815767
667	0.5856620731
668	0.5856448239
669	0.585628837
670	0.5856119962
671	0.585593198
672	0.5855774034
673	0.5855612039
674	0.585546631
675	0.5855350314
676	0.5855129899
677	0.5854947688
678	0.5854791868
679	0.5854658762
680	0.5854489612
681	0.5854332544
682	0.5854155462
683	0.585394642
684	0.5853777169
685	0.5853627863
686	0.5853423748
687	0.5853260943
688	0.585305585
689	0.5852886733
690	0.5852630983
691	0.5852483499
692	0.5852231461
693	0.5851952694
694	0.5851781586
695	0.5851646049
696	0.5851490905
697	0.5851329787
698	0.5851059524
699	0.5850919634
700	0.5850731146
701	0.5850585788
702	0.5850410901
703	0.585026956
704	0.5850142461
705	0.584999356
706	0.5849848506
707	0.5849719146
708	0.5849568153
709	0.5849397045
710	0.5849187362
711	0.5849018751
712	0.5848632324
713	0.5848470565
714	0.5848254942
715	0.584811107
716	0.5847935777
717	0.5847764973
718	0.5847593933
719	0.5847334031
720	0.5847219588
721	0.584706009
722	0.5846890973
723	0.5846644166
724	0.5846512309
725	0.5846267189
726	0.5846150923
727	0.5846050722
728	0.5845669358
729	0.5845444589
730	0.5845342026
731	0.5845157891
732	0.5845031602
733	0.5844908552
734	0.5844736567
735	0.5844543455
736	0.584440451
737	0.5844282338
738	0.5844141267
739	0.5844023078
740	0.5843882378
741	0.5843734287
742	0.5843578569
743	0.5843473542
744	0.5843359335
745	0.5843196496
746	0.584308887
747	0.5842856305
748	0.5842720431
749	0.5842394482
750	0.584226789
751	0.584213502
752	0.5841908462
753	0.5841765602
754	0.5841478296
755	0.5841341241
756	0.5841175635
757	0.5841048266
758	0.5840913303
759	0.5840766731
760	0.5840567105
761	0.5840383881
762	0.5840271699
763	0.5840121178
764	0.5839963604
765	0.5839841871
766	0.5839657804
767	0.5839552304
768	0.5839415283
769	0.5839282851
770	0.5838930207
771	0.5838794198
772	0.5838658561
773	0.5838525927
774	0.5838341016
775	0.5838231061
776	0.5838070146
777	0.5837926746
778	0.5837817264
779	0.5837702517
780	0.583754258
781	0.58374116
782	0.5837247039
783	0.5837000705
784	0.5836872931
785	0.5836719035
786	0.5836619712
787	0.5836519173
788	0.5836246683
789	0.5836049926
790	0.5835900148
791	0.5835793298
792	0.5835605248
793	0.5835469982
794	0.5835351691
795	0.5835210283
796	0.5835109508
797	0.5834975659
798	0.5834833609
799	0.5834713665
800	0.5834586701
801	0.5834467702
802	0.5834274353
803	0.5834178236
804	0.5833973345
805	0.5833877734
806	0.5833745775
807	0.5833584421
808	0.5833459718
809	0.5833323135
810	0.5833207241
811	0.5833071604
812	0.5832955034
813	0.5832844506
814	0.583274633
815	0.5832601108
816	0.5832475426
817	0.5832312553
818	0.5832145023
819	0.5832018227
820	0.5831852587
821	0.5831577161
822	0.5831451513
823	0.5831337306
824	0.5831174095
825	0.5831011492
826	0.58308416
827	0.5830741635
828	0.5830621151
829	0.5830497089
830	0.5830346163
831	0.5830150621
832	0.5830055111
833	0.5829938508
834	0.5829706348
835	0.5829596832
836	0.5829468856
837	0.5829393224
838	0.5829217324
839	0.5829117359
840	0.5828986649
841	0.5828827252
842	0.5828718985
843	0.5828623374
844	0.5828501979
845	0.5828276636
846	0.582818359
847	0.5828069552
848	0.5827952881
849	0.5827854098
850	0.5827701923
851	0.5827578975
852	0.5827445126
853	0.5827333788
854	0.5827239257
855	0.5827109998
856	0.582698948
857	0.5826885837
858	0.5826743989
859	0.5826614224
860	0.5826492525
861	0.582635331
862	0.5826252063
863	0.5826131848
864	0.5826024189
865	0.5825920984
866	0.5825782714
867	0.5825690512
868	0.5825544209
869	0.5825439149
870	0.5825296322
871	0.5825043879
872	0.5824799604
873	0.5824641658
874	0.5824479527
875	0.582433822
876	0.5824198465
877	0.5824082841
878	0.5823929046
879	0.5823804107
880	0.5823672587
881	0.5823561957
882	0.5823447919
883	0.58233111
884	0.5823167701
885	0.5823015627
886	0.5822892342
887	0.5822793761
888	0.5822638515
889	0.5822542533
890	0.5822415231
891	0.5822248275
892	0.5822044025
893	0.5821937749
894	0.5821825432
895	0.5821707142
896	0.5821590775
897	0.5821491418
898	0.5821345757
899	0.5821204888
900	0.5821110121
901	0.5820950555
902	0.58208054
903	0.5820710025
904	0.5820597742
905	0.5820469259
906	0.5820194677
907	0.5820063899
908	0.5819982868
909	0.5819865151
910	0.5819615273
911	0.58194957
912	0.5819388884
913	0.5819290235
914	0.581919864
915	0.5819086054
916	0.5818964321
917	0.5818797735
918	0.5818686363
919	0.5818593992
920	0.5818466522
921	0.5818360482
922	0.5818272836
923	0.5818120222
924	0.5818013643
925	0.5817851445
926	0.5817737407
927	0.5817612231
928	0.5817525766
929	0.581739752
930	0.5817272783
931	0.5817158036
932	0.5817073765
933	0.5816948083
934	0.5816741674
935	0.581660634
936	0.5816486295
937	0.5816367802
938	0.5816243234
939	0.5816132199
940	0.5816040064
941	0.5815810368
942	0.5815715938
943	0.5815601158
944	0.5815453573
945	0.5815319859
946	0.5815193401
947	0.5815076899
948	0.5814957529
949	0.5814859893
950	0.5814758274
951	0.5814642515
952	0.5814531042
953	0.5814427668
954	0.5814334048
955	0.5814224026
956	0.5814093418
957	0.5813998785
958	0.5813871922
959	0.5813738748
960	0.5813563827
961	0.581342522
962	0.58132694
963	0.5813125055
964	0.5813021176
965	0.5812903425
966	0.5812800592
967	0.5812688713
968	0.5812512712
969	0.5812407516
970	0.5812167358
971	0.5812047211
972	0.5811918053
973	0.5811831959
974	0.5811718664
975	0.5811599327
976	0.5811475502
977	0.5811378203
978	0.5811252589
979	0.5811131734
980	0.5810998458
981	0.5810879392
982	0.581078783
983	0.5810697788
984	0.58105824
985	0.5810474673
986	0.5810363368
987	0.5810227393
988	0.5810150243
989	0.5809909713
990	0.5809831753
991	0.5809745456
992	0.5809636852
993	0.580953844
994	0.5809423153
995	0.5809328284
996	0.5809213065
997	0.5809138007
998	0.580903541
999	0.5808865247
1000	0.580869829
1001	0.5808583341
1002	0.58084285
1003	0.5808294887
1004	0.5808240214
1005	0.5808126446
1006	0.580804916
1007	0.5807930735
1008	0.5807842717
1009	0.5807683152
1010	0.5807581061
1011	0.5807497565
1012	0.5807309516
1013	0.5807227235
1014	0.5807096154
1015	0.5806979585
1016	0.5806905337
1017	0.5806804731
1018	0.5806688904
1019	0.5806563492
1020	0.5806451175
1021	0.5806350367
1022	0.5806199441
1023	0.5806081927
1024	0.5806005721
1025	0.5805902213
1026	0.5805793439
1027	0.5805682304
1028	0.5805578154
1029	0.5805445487
1030	0.5805364725
1031	0.5805254872
1032	0.5805170432
1033	0.5805058891
1034	0.5804943131
1035	0.5804812523
1036	0.5804683905
1037	0.5804564636
1038	0.5804430686
1039	0.580435124
1040	0.5804261569
1041	0.5804206254
1042	0.5804127113
1043	0.5803987391
1044	0.5803805686
1045	0.5803662287
1046	0.580354916
1047	0.5803450781
1048	0.5803394319
1049	0.5803263305
1050	0.5803074108
1051	0.5802984436
1052	0.58028895
1053	0.5802760849
1054	0.5802686061
1055	0.5802581776
1056	0.5802464464
1057	0.5802367469
1058	0.5802264703
1059	0.5802144017
1060	0.5802026435
1061	0.5801802881
1062	0.5801696065
1063	0.5801561373
1064	0.5801427659
1065	0.5801304475
1066	0.5801172415
1067	0.5801084869
1068	0.5800972924
1069	0.5800873634
1070	0.5800732563
1071	0.5800634691
1072	0.580052612
1073	0.580042737
1074	0.5800311746
1075	0.5800205706
1076	0.5800127914
1077	0.580003281
1078	0.5799759206
1079	0.5799657115
1080	0.5799580302
1081	0.5799492116
1082	0.5799337072
1083	0.5799229176
1084	0.5799125972
1085	0.5799040654
1086	0.5798931543
1087	0.5798839543
1088	0.5798721017
1089	0.5798616968
1090	0.5798526352
1091	0.5798430201
1092	0.5798325646
1093	0.5798234389
1094	0.5798114512
1095	0.5798000744
1096	0.5797902467
1097	0.5797735746
1098	0.5797627682
1099	0.5797522047
1100	0.5797428663
1101	0.5797349252
1102	0.5797215605
1103	0.5797137004
1104	0.5797038929
1105	0.5796921077
1106	0.5796832655
1107	0.5796696544
1108	0.5796595432
1109	0.5796526415
1110	0.5796394591
1111	0.579626891
1112	0.5796198948
1113	0.5796129965
1114	0.5796034658
1115	0.5795949374
1116	0.5795839757
1117	0.5795616844
1118	0.5795489002
1119	0.5795406385
1120	0.5795325859
1121	0.5795229675
1122	0.5795132781
1123	0.5795008584
1124	0.5794919588
1125	0.5794838388
1126	0.5794728602
1127	0.5794626781
1128	0.5794538898
1129	0.5794448451
1130	0.579436121
1131	0.5794232963
1132	0.5794097123
1133	0.5793991758
1134	0.5793862331
1135	0.5793733882
1136	0.5793646978
1137	0.5793575497
1138	0.5793486164
1139	0.5793400002
1140	0.5793321502
1141	0.5793253531
1142	0.5793138109
1143	0.5793031665
1144	0.5792871019
1145	0.5792787591
1146	0.5792670887
1147	0.5792528196
1148	0.5792445409
1149	0.5792356109
1150	0.5792255065
1151	0.5792157024
1152	0.5791857163
1153	0.5791763307
1154	0.5791677955
1155	0.5791565369
1156	0.5791447888
1157	0.5791372121
1158	0.579130027
1159	0.5791210868
1160	0.5791115898
1161	0.5791005978
1162	0.5790919884
1163	0.5790816443
1164	0.5790707163
1165	0.5790616749
1166	0.5790527449
1167	0.5790429712
1168	0.5790343989
1169	0.5790237207
1170	0.5790132855
1171	0.5790028807
1172	0.5789941869
1173	0.5789886284
1174	0.5789800562
1175	0.5789719159
1176	0.5789613693
1177	0.578953904
1178	0.5789431549
1179	0.5789290579
1180	0.5789188084
1181	0.5789071413
1182	0.5788963416
1183	0.5788871281
1184	0.5788764431
1185	0.5788661564
1186	0.5788571117
1187	0.5788515633
1188	0.5788378848
1189	0.5788295488
1190	0.5788179594
1191	0.5788039569
1192	0.5787955196
1193	0.5787863668
1194	0.5787710144
1195	0.5787616726
1196	0.5787501406
1197	0.5787253316
1198	0.5787174107
1199	0.5787064018
1200	0.5786915421
1201	0.5786817818
1202	0.5786725953
1203	0.5786637902
1204	0.5786495852
1205	0.5786424068
1206	0.5786331427
1207	0.5786106692
1208	0.5786013139
1209	0.5785939667
1210	0.5785860222
1211	0.5785798461
1212	0.5785708655
1213	0.5785604235
1214	0.5785509603
1215	0.5785407444
1216	0.5785275249
1217	0.5785184262
1218	0.5785126416
1219	0.5785007248
1220	0.5784916969
1221	0.5784816802
1222	0.5784702122
1223	0.5784514478
1224	0.5784386737
1225	0.5784290114
1226	0.5784211782
1227	0.5784124406
1228	0.5784037367
1229	0.5783952387
1230	0.5783844997
1231	0.5783758768
1232	0.5783658635
1233	0.5783577603
1234	0.5783469437
1235	0.5783386482
1236	0.5783279228
1237	0.5783183549
1238	0.5783049633
1239	0.5782978962
1240	0.5782851964
1241	0.5782776164
1242	0.578267711
1243	0.5782611131
1244	0.5782404317
1245	0.5782295206
1246	0.5782172832
1247	0.5782039185
1248	0.5781919916
1249	0.5781832776
1250	0.5781759675
1251	0.5781660858
1252	0.578159012
1253	0.5781509291
1254	0.5781444324
1255	0.5781338757
1256	0.5781260122
1257	0.5781150133
1258	0.5781083951
1259	0.5780971196
1260	0.5780847505
1261	0.5780763335
1262	0.5780707177
1263	0.5780628305
1264	0.5780537149
1265	0.5780456455
1266	0.5780383051
1267	0.5780314574
1268	0.5780224227
1269	0.5780115994
1270	0.5780037021
1271	0.5779966924
1272	0.5779907864
1273	0.5779826528
1274	0.5779760043
1275	0.577967189
1276	0.5779543104
1277	0.5779464907
1278	0.5779364571
1279	0.577926248
1280	0.5779167578
1281	0.5779085905
1282	0.5779002342
1283	0.5778900015
1284	0.577879951
1285	0.5778690501
1286	0.5778589726
1287	0.5778541195
1288	0.5778457396
1289	0.5778339611
1290	0.5778230568
1291	0.5778126182
1292	0.5778048627
1293	0.5777959968
1294	0.5777792201
1295	0.5777674755
1296	0.5777571449
1297	0.5777464903
1298	0.5777353835
1299	0.5777279992
1300	0.5777229469
1301	0.5777086846
1302	0.5776839161
1303	0.5776720229
1304	0.5776631841
1305	0.5776557964
1306	0.5776437142
1307	0.577632631
1308	0.5776207243
1309	0.5776125841
1310	0.5776020847
1311	0.5775963879
1312	0.5775873701
1313	0.5775776673
1314	0.5775664828
1315	0.5775587037
1316	0.5775493417
1317	0.5775432972
1318	0.5775371245
1319	0.5775254305
1320	0.577518927
1321	0.5775104661
1322	0.5775048773
1323	0.5774943982
1324	0.5774836963
1325	0.5774730755
1326	0.5774630385
1327	0.5774560795
1328	0.5774457185
1329	0.5774371597
1330	0.5774299476
1331	0.5774213078
1332	0.5774117332
1333	0.5774012271
1334	0.5773939204
1335	0.5773845213
1336	0.5773744641
1337	0.5773607957
1338	0.5773510456
1339	0.5773432934
1340	0.5773344276
1341	0.5773241948
1342	0.5773150387
1343	0.5773076612
1344	0.5772964362
1345	0.577287081
1346	0.5772765918
1347	0.5772675031
1348	0.5772607499
1349	0.5772547865
1350	0.5772468791
1351	0.5772401495
1352	0.577230126
1353	0.5772098597
1354	0.577205496
1355	0.5771967516
1356	0.5771917061
1357	0.5771826175
1358	0.5771744029
1359	0.5771604578
1360	0.5771519767
1361	0.5771376401
1362	0.5771304886
1363	0.5771234283
1364	0.5771104484
1365	0.5770995846
1366	0.5770900134
1367	0.577072366
1368	0.5770640232
1369	0.5770549008
1370	0.5770466694
1371	0.5770382558
1372	0.5770289613
1373	0.5770212834
1374	0.5770150972
1375	0.5770085667
1376	0.5769992756
1377	0.5769928396
1378	0.5769849356
1379	0.5769729243
1380	0.576965027
1381	0.5769567281
1382	0.5769441701
1383	0.5769379468
1384	0.5769304815
1385	0.5769225741
1386	0.5769122435
1387	0.5769035733
1388	0.5768947918
1389	0.5768860981
1390	0.5768799557
1391	0.5768708975
1392	0.5768637798
1393	0.5768552784
1394	0.576850081
1395	0.5768397808
1396	0.5768288326
1397	0.5768221706
1398	0.576813956
1399	0.5768019346
1400	0.5767936931
1401	0.5767807166
1402	0.5767662011
1403	0.5767551111
1404	0.576746684
1405	0.576738429
1406	0.5767304912
1407	0.576723954
1408	0.5767167283
1409	0.576708453
1410	0.5766975116
1411	0.576687343
1412	0.5766785277
1413	0.5766704178
1414	0.5766610423
1415	0.576651812
1416	0.5766410528
1417	0.5766309078
1418	0.5766247688
1419	0.5766159434
1420	0.5766085321
1421	0.5765983062
1422	0.5765815464
1423	0.5765727075
1424	0.5765618842
1425	0.5765537979
1426	0.5765469097
1427	0.5765368356
1428	0.5765251956
1429	0.5765171666
1430	0.5765061206
1431	0.576494278
1432	0.5764845617
1433	0.5764727731
1434	0.5764658309
1435	0.5764569617
1436	0.5764493141
1437	0.5764340494
1438	0.5764249034
1439	0.5764150926
1440	0.5764047586
1441	0.576395535
1442	0.5763888628
1443	0.5763786301
1444	0.5763707969
1445	0.5763630076
1446	0.5763561498
1447	0.5763482086
1448	0.5763361872
1449	0.5763301158
1450	0.5763204871
1451	0.5763113175
1452	0.5763052123
1453	0.5762964983
1454	0.5762895055
1455	0.5762801503
1456	0.5762721753
1457	0.5762615815
1458	0.5762522803
1459	0.5762449938
1460	0.576234265
1461	0.576226118
1462	0.5762177685
1463	0.5762089768
1464	0.5762003911
1465	0.5761911269
1466	0.5761823151
1467	0.5761758217
1468	0.5761672123
1469	0.5761606785
1470	0.5761519814
1471	0.5761429569
1472	0.5761367538
1473	0.5761267506
1474	0.5761189478
1475	0.5761138922
1476	0.5761000652
1477	0.5760918979
1478	0.5760839939
1479	0.576076262
1480	0.5760661744
1481	0.5760583918
1482	0.5760471567
1483	0.5760385069
1484	0.5760284496
1485	0.5760192429
1486	0.5760103736
1487	0.5760044439
1488	0.5759945048
1489	0.5759859494
1490	0.5759805698
1491	0.5759727063
1492	0.5759648495
1493	0.5759555921
1494	0.5759436348
1495	0.5759348567
1496	0.5759280698
1497	0.5759174692
1498	0.5759095044
1499	0.5759037535
1500	0.5758942161
1501	0.5758870579
1502	0.5758784856
1503	0.5758716109
1504	0.575864041
1505	0.5758557219
1506	0.5758473116
1507	0.5758436026
1508	0.5758323506
1509	0.5758243015
1510	0.5758161038
1511	0.5758089591
1512	0.5758027426
1513	0.5757962864
1514	0.5757878963
1515	0.5757759255
1516	0.5757694558
1517	0.5757601006
1518	0.5757517511
1519	0.5757419807
1520	0.5757325647
1521	0.5757273944
1522	0.5757183597
1523	0.5757097402
1524	0.5756987819
1525	0.5756912727
1526	0.5756855658
1527	0.5756784548
1528	0.5756730584
1529	0.5756621
1530	0.5756509325
1531	0.5756434469
1532	0.5756370278
1533	0.5756311015
1534	0.5756242234
1535	0.5756150909
1536	0.5756043385
1537	0.5755966741
1538	0.5755898905
1539	0.5755824792
1540	0.5755746089
1541	0.5755663269
1542	0.575559297
1543	0.5755500801
1544	0.5755423279
1545	0.575534677
1546	0.5755236006
1547	0.5755160813
1548	0.5755076609
1549	0.5754958993
1550	0.5754874587
1551	0.5754794568
1552	0.5754687684
1553	0.5754621367
1554	0.5754548368
1555	0.5754451373
1556	0.575435934
1557	0.5754298929
1558	0.5754244289
1559	0.5754165822
1560	0.5754056712
1561	0.5753993567
1562	0.5753925731
1563	0.5753857727
1564	0.5753765423
1565	0.5753707274
1566	0.5753648854
1567	0.5753587498
1568	0.5753513959
1569	0.5753353955
1570	0.5753284701
1571	0.5753178189
1572	0.5753088484
1573	0.5753015384
1574	0.5752941541
1575	0.575283891
1576	0.5752745897
1577	0.5752615997
1578	0.5752545394
1579	0.5752444181
1580	0.5752367064
1581	0.5752285088
1582	0.5752198386
1583	0.5752099569
1584	0.5752000549
1585	0.575192647
1586	0.5751854416
1587	0.5751803353
1588	0.5751708181
1589	0.575160447
1590	0.575151409
1591	0.5751453915
1592	0.5751399377
1593	0.575134278
1594	0.5751198435
1595	0.5751071538
1596	0.5750984668
1597	0.5750910521
1598	0.5750819129
1599	0.5750614879
1600	0.5750545053
1601	0.5750453559
1602	0.5750364698
1603	0.5750224504
1604	0.5750129939
1605	0.5750047659
1606	0.5749977191
1607	0.5749901593
1608	0.574985053
1609	0.5749763154
1610	0.5749674158
1611	0.5749592519
1612	0.5749521916
1613	0.5749429848
1614	0.5749347737
1615	0.5749250944
1616	0.5749171701
1617	0.5749118918
1618	0.5749043826
1619	0.5748990941
1620	0.5748886016
1621	0.5748827292
1622	0.5748718823
1623	0.574863769
1624	0.5748531549
1625	0.5748451361
1626	0.574834846
1627	0.5748257574
1628	0.5748179344
1629	0.5748104218
1630	0.5748029025
1631	0.5747954305
1632	0.5747878234
1633	0.5747800173
1634	0.5747711143
1635	0.5747611819
1636	0.574755016
1637	0.5747385532
1638	0.574729559
1639	0.5747220229
1640	0.5747106967
1641	0.5747006664
1642	0.5746907948
1643	0.5746817163
1644	0.5746763097
1645	0.5746680682
1646	0.5746600056
1647	0.5746504647
1648	0.5746446733
1649	0.5746378695
1650	0.5746309712
1651	0.5746228107
1652	0.5746114103
1653	0.5745985822
1654	0.5745889097
1655	0.5745799764
1656	0.5745708304
1657	0.5745637363
1658	0.5745586807
1659	0.5745519646
1660	0.5745444048
1661	0.5745367674
1662	0.5745283032
1663	0.5745169938
1664	0.5745088671
1665	0.574500693
1666	0.5744915639
1667	0.5744833933
1668	0.5744716553
1669	0.574463893
1670	0.574455989
1671	0.5744493033
1672	0.574439155
1673	0.5744303667
1674	0.574416128
1675	0.5744073228
1676	0.5744012851
1677	0.5743960878
1678	0.5743857707
1679	0.5743790445
1680	0.5743735299
1681	0.5743663177
1682	0.5743565507
1683	0.5743447689
1684	0.574336335
1685	0.5743309655
1686	0.574324398
1687	0.5743148402
1688	0.5743061094
1689	0.5742980332
1690	0.5742904093
1691	0.5742830081
1692	0.5742745573
1693	0.5742661707
1694	0.5742554047
1695	0.5742495594
1696	0.5742420367
1697	0.5742318141
1698	0.5742247876
1699	0.574216843
1700	0.5742100966
1701	0.5742017133
1702	0.5741944033
1703	0.5741863103
1704	0.5741800566
1705	0.574173246
1706	0.5741638941
1707	0.5741573974
1708	0.5741487948
1709	0.574140047
1710	0.5741324501
1711	0.5741247823
1712	0.574116993
1713	0.5741108878
1714	0.5741037229
1715	0.5740971148
1716	0.5740895719
1717	0.5740779082
1718	0.5740574327
1719	0.5740493329
1720	0.5740431669
1721	0.5740319015
1722	0.5740237106
1723	0.5740153071
1724	0.5740083379
1725	0.5739995429
1726	0.573990812
1727	0.5739843254
